"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ERBB21",1.4667667389588e-30,0.777767229960444,0.634,0.231,2.24752667410656e-26,"8","ERBB2"
"ATP5D1",2.31002479432046e-30,0.787893812797528,0.976,0.92,3.53965099233724e-26,"8","ATP5D"
"NDUFC11",2.43059564748963e-30,0.887950689638535,0.943,0.755,3.72440171064835e-26,"8","NDUFC1"
"C19orf701",9.29965207574146e-30,0.835320327686052,0.943,0.708,1.42498568756586e-25,"8","C19orf70"
"HINT12",9.46966241178142e-30,0.798831694712924,0.992,0.902,1.45103637135727e-25,"8","HINT1"
"CISD11",1.09654601670608e-29,0.846102044947839,0.87,0.469,1.68023746139873e-25,"8","CISD1"
"RNF150",1.41625277518568e-29,0.723310277679903,0.577,0.198,2.17012412741701e-25,"8","RNF150"
"NDUFAB11",2.95852088556789e-29,0.787987672584745,0.976,0.816,4.53334155295567e-25,"8","NDUFAB1"
"IGFBP51",4.54675548037542e-29,0.796672228747618,0.846,0.391,6.96699342257926e-25,"8","IGFBP5"
"MYZAP1",9.00162096181587e-29,0.632583370633633,0.512,0.154,1.37931837997905e-24,"8","MYZAP"
"NDUFV31",1.36609195056435e-28,0.806922700694604,0.894,0.579,2.09326269584976e-24,"8","NDUFV3"
"UQCRFS11",2.0969403521775e-28,0.754399845162239,0.967,0.787,3.21314170164158e-24,"8","UQCRFS1"
"VDAC21",3.13905526222798e-28,0.744167068157989,0.992,0.848,4.80997437831193e-24,"8","VDAC2"
"USP281",4.42290457403778e-28,0.667883426131816,0.545,0.176,6.77721667879809e-24,"8","USP28"
"AGL1",4.55415207687871e-28,0.617632099590865,0.48,0.137,6.97832722740125e-24,"8","AGL"
"PTPRK1",5.66883681495187e-28,0.594814773313009,0.504,0.155,8.68635865155074e-24,"8","PTPRK"
"UQCRQ1",1.18979626776099e-27,0.669987030751727,0.967,0.942,1.82312482109016e-23,"8","UQCRQ"
"NDUFB12",2.88383238851643e-27,0.808201355788118,0.967,0.843,4.41889636892372e-23,"8","NDUFB1"
"ATP5G11",3.17223737283925e-27,0.907152533210273,0.943,0.803,4.86081932640159e-23,"8","ATP5G1"
"ATP5I1",3.20963277690468e-27,0.768738897723827,0.976,0.923,4.91812030405104e-23,"8","ATP5I"
"MTHFR",4.37085190097856e-27,0.615384593069747,0.439,0.124,6.69745636786945e-23,"8","MTHFR"
"EMP22",6.16316907732232e-27,1.00497833323666,0.878,0.507,9.44382397718099e-23,"8","EMP2"
"PTP4A32",6.45766659283266e-27,0.86861815654002,0.699,0.312,9.89508252019749e-23,"8","PTP4A3"
"PPP1R16A1",9.19335229158168e-27,0.677474260026083,0.659,0.262,1.40869737163906e-22,"8","PPP1R16A"
"RNF1151",1.42386161632706e-26,0.808129153466148,0.805,0.461,2.18178315469796e-22,"8","RNF115"
"MXRA71",1.4732520560876e-26,0.651854187568799,0.618,0.229,2.25746412554303e-22,"8","MXRA7"
"LRRC491",1.92793997553473e-26,0.758928517232571,0.52,0.169,2.95418242451187e-22,"8","LRRC49"
"UGP21",2.80867695416117e-26,0.879484094756304,0.862,0.57,4.30373569686117e-22,"8","UGP2"
"ATPIF1",7.99633356163861e-26,0.722659202649554,0.976,0.837,1.22527819164988e-21,"8","ATPIF1"
"GAMT1",9.32157769023583e-26,0.73447281319282,0.732,0.343,1.42834534947484e-21,"8","GAMT"
"NNT1",1.07609934673205e-25,0.671524678875061,0.602,0.228,1.64890702899752e-21,"8","NNT"
"ACO21",1.34762873525302e-25,0.795845558856284,0.797,0.47,2.06497151102821e-21,"8","ACO2"
"PALLD1",1.75914045591661e-25,0.823201814273153,0.821,0.471,2.69553092060102e-21,"8","PALLD"
"NDUFB102",2.03038033126644e-25,0.680224227762171,0.959,0.875,3.11115178159957e-21,"8","NDUFB10"
"ANK2",3.59358170317342e-25,0.576418071953558,0.504,0.162,5.50644524377263e-21,"8","ANK2"
"COX7A21",3.65648991852047e-25,0.596509875659941,1,0.973,5.60283950214892e-21,"8","COX7A2"
"ICA1",9.68002335496439e-25,0.561034855831834,0.537,0.188,1.48326997868119e-20,"8","ICA1"
"LMOD21",1.00469523926865e-24,0.556594323330164,0.415,0.11,1.53949451513136e-20,"8","LMOD2"
"NDUFS51",1.03415001959735e-24,0.623371380031295,1,0.942,1.58462807502902e-20,"8","NDUFS5"
"ATP5L1",1.03810007835866e-24,0.546680457115925,1,0.984,1.59068075006898e-20,"8","ATP5L"
"ATP5O1",1.37167050492841e-24,0.6432992444676,0.992,0.942,2.10181071470181e-20,"8","ATP5O"
"EZR2",1.77085530421777e-24,0.773470234365887,0.772,0.378,2.71348158265289e-20,"8","EZR"
"PKM1",2.65211258416838e-24,0.719476610974596,0.992,0.871,4.06383211272121e-20,"8","PKM"
"EHD4",4.53720106527775e-24,0.669667729973978,0.585,0.228,6.95235319232509e-20,"8","EHD4"
"NDUFS61",6.55411792205907e-24,0.666276800369787,0.992,0.898,1.00428748919711e-19,"8","NDUFS6"
"FRY",7.24302733906299e-24,0.621663409253105,0.496,0.172,1.10984907916462e-19,"8","FRY"
"MCRIP21",8.2532880222748e-24,0.571339764320809,0.577,0.205,1.26465132365317e-19,"8","MCRIP2"
"SMARCD3",8.27373292546881e-24,0.704824071649651,0.691,0.317,1.26778409616959e-19,"8","SMARCD3"
"FAM162A1",8.28957503351835e-24,0.684134842084359,0.821,0.463,1.27021158238602e-19,"8","FAM162A"
"GOT11",9.81781887236235e-24,0.791779104712761,0.699,0.354,1.50438438581208e-19,"8","GOT1"
"CDH21",1.8710747841298e-23,0.85895211739126,0.846,0.44,2.86704789172209e-19,"8","CDH2"
"ASPH1",2.10366399010378e-23,0.691470932573072,0.691,0.331,3.22344433203603e-19,"8","ASPH"
"TIMP31",2.32499946715594e-23,0.887987954850245,0.829,0.478,3.56259668352305e-19,"8","TIMP3"
"COL18A11",3.72742364031042e-23,0.79510061898088,0.854,0.489,5.71153124404765e-19,"8","COL18A1"
"NCAM12",5.76257713558316e-23,0.748935093330571,0.699,0.328,8.82999694485407e-19,"8","NCAM1"
"NDUFB92",1.04950855139354e-22,0.730886743342234,0.967,0.863,1.60816195330032e-18,"8","NDUFB9"
"QKI1",1.49599790810951e-22,0.800244517300681,0.837,0.521,2.29231759459621e-18,"8","QKI"
"MGST32",1.55023260309748e-22,0.613363369765728,0.992,0.936,2.37542141772627e-18,"8","MGST3"
"ECHDC2",1.56458116449299e-22,0.601388956815073,0.561,0.217,2.39740771835262e-18,"8","ECHDC2"
"DSTN1",1.57679883857006e-22,0.655453142724746,0.992,0.906,2.4161288603409e-18,"8","DSTN"
"EDNRA1",1.92660298651005e-22,0.576408519805832,0.626,0.246,2.95213375622935e-18,"8","EDNRA"
"IRF2BPL",2.20006545586676e-22,0.668176020326411,0.626,0.281,3.37116029802464e-18,"8","IRF2BPL"
"PERP2",2.66429240863797e-22,0.609734848322413,0.569,0.208,4.08249525775596e-18,"8","PERP"
"LDHB1",3.00000419348321e-22,0.607251569924446,0.984,0.939,4.59690642567433e-18,"8","LDHB"
"SPOCK1",4.59800497051624e-22,0.508884388761285,0.309,0.073,7.04552301632204e-18,"8","SPOCK1"
"COX202",4.94621803653128e-22,0.650317388958353,0.87,0.563,7.57908989737688e-18,"8","COX20"
"MDH21",5.37657006933274e-22,0.604028196428033,0.992,0.826,8.23851831723856e-18,"8","MDH2"
"PPM1K1",1.47647840105119e-21,0.690004158173059,0.642,0.297,2.26240785393074e-17,"8","PPM1K"
"PGM11",1.52614921245685e-21,0.558628934951105,0.74,0.367,2.33851843824762e-17,"8","PGM1"
"VEGFB1",1.76588021672978e-21,0.577160021787558,0.545,0.213,2.70585825609504e-17,"8","VEGFB"
"COX141",2.07003858597801e-21,0.830156305189673,0.821,0.572,3.1719201252941e-17,"8","COX14"
"SCHIP1.12",2.87772662464953e-21,0.600281086651448,0.642,0.285,4.40954050695047e-17,"8","SCHIP1.1"
"PPIC",3.30769195601695e-21,0.702613980818607,0.927,0.657,5.06837638420478e-17,"8","PPIC"
"MT-ND4L1",4.09143451896174e-21,0.629454438896455,0.886,0.626,6.26930511340507e-17,"8","MT-ND4L"
"ATP5G2",4.23738981841827e-21,0.538637596615272,1,0.956,6.49295241876231e-17,"8","ATP5G2"
"HIPK31",6.20376477073151e-21,0.627806314363083,0.496,0.189,9.5060287581919e-17,"8","HIPK3"
"LINC009981",1.02214233866188e-20,0.793493970844686,0.829,0.582,1.5662287055316e-16,"8","LINC00998"
"SCP2",1.03529909722468e-20,0.751143969968789,0.854,0.628,1.58638880667738e-16,"8","SCP2"
"SRF1",1.62118985427606e-20,0.566121616916532,0.447,0.153,2.48414921370721e-16,"8","SRF"
"ANKRD11",2.45712812953214e-20,1.07177497116592,0.537,0.195,3.76505743288209e-16,"8","ANKRD1"
"PPP1R3C",6.20926352029371e-20,0.554909294687294,0.585,0.237,9.51445449214605e-16,"8","PPP1R3C"
"NDUFA13",6.61797259538512e-20,0.609246407119447,0.959,0.871,1.01407194079086e-15,"8","NDUFA13"
"ADAMTS61",6.65390817440412e-20,0.526875771021503,0.504,0.181,1.01957834956394e-15,"8","ADAMTS6"
"MRPL411",7.24828291128443e-20,0.694212621519993,0.919,0.728,1.11065439049611e-15,"8","MRPL41"
"ARL6IP51",7.58816345670253e-20,0.681355604155297,0.87,0.664,1.16273428647053e-15,"8","ARL6IP5"
"NDUFB31",9.88241847362759e-20,0.579134914888548,0.919,0.751,1.51428298271396e-15,"8","NDUFB3"
"SLC38A11",1.11187399695858e-19,0.533455997873005,0.528,0.201,1.70372452553964e-15,"8","SLC38A1"
"WNK1",1.30379124364968e-19,0.895505305285754,0.691,0.422,1.99779932264441e-15,"8","WNK1"
"MPC11",1.35794180567458e-19,0.742051139017695,0.789,0.539,2.08077422883516e-15,"8","MPC1"
"NDUFS1",2.32057337988852e-19,0.536584631972652,0.683,0.35,3.55581459000318e-15,"8","NDUFS1"
"NDUFB111",2.73833332412867e-19,0.549686205403878,0.992,0.923,4.19594815256236e-15,"8","NDUFB11"
"CES2",2.83446805876358e-19,0.553002213138198,0.512,0.2,4.34325540644343e-15,"8","CES2"
"HIGD2A1",3.22383571827591e-19,0.636625075513248,0.927,0.836,4.93988347111417e-15,"8","HIGD2A"
"NDUFB21",3.92956802833436e-19,0.557824689341541,0.992,0.92,6.02127708981674e-15,"8","NDUFB2"
"CELF2",6.21764087436371e-19,0.712457060430505,0.683,0.345,9.52729111178752e-15,"8","CELF2"
"PLXNB2",6.5675464693192e-19,0.577588036454142,0.545,0.235,1.00634514549378e-14,"8","PLXNB2"
"MT-ND51",1.03878314553441e-18,0.560094944772326,0.992,0.947,1.59172741390237e-14,"8","MT-ND5"
"FGF121",1.26173537221742e-18,0.511810923607366,0.48,0.163,1.93335711084876e-14,"8","FGF12"
"GNAS2",2.00972663769864e-18,0.580200197061059,0.984,0.892,3.07950412694563e-14,"8","GNAS"
"CAV12",2.29210375621362e-18,0.541697787791095,0.805,0.463,3.51219058564612e-14,"8","CAV1"
"ANAPC161",2.75804806403417e-18,0.6208282914555,0.927,0.789,4.22615704851956e-14,"8","ANAPC16"
"HSPA1A",3.51172794120186e-18,0.577703674594136,0.764,0.446,5.38102072430362e-14,"8","HSPA1A"
"COX6A11",4.34190969375321e-18,0.585865457556507,0.984,0.952,6.65310822373804e-14,"8","COX6A1"
"CUX1",5.02929179359479e-18,0.620408741143799,0.683,0.368,7.7063838153253e-14,"8","CUX1"
"SH3KBP1",6.0372673367655e-18,0.535183509903819,0.447,0.169,9.25090474012577e-14,"8","SH3KBP1"
"ADM1",8.55470450969496e-18,0.769596222705878,0.39,0.129,1.31083737202056e-13,"8","ADM"
"MRAS1",1.01868457876817e-17,0.544846674078358,0.561,0.256,1.56093038004647e-13,"8","MRAS"
"KIF1C",1.55435890817787e-17,0.500368099129577,0.472,0.184,2.38174415500095e-13,"8","KIF1C"
"UQCRC21",2.3615601059155e-17,0.568190320886417,0.943,0.778,3.61861855029431e-13,"8","UQCRC2"
"ASAH11",2.48252573191903e-17,0.666470197352132,0.805,0.555,3.80397417901954e-13,"8","ASAH1"
"COL4A5",4.85934430560293e-17,0.503650967521228,0.488,0.196,7.44597327947537e-13,"8","COL4A5"
"NDUFA121",5.2122971964658e-17,0.69253768169974,0.878,0.777,7.98680299414454e-13,"8","NDUFA12"
"PNKD1",6.08083523332487e-17,0.629799351378677,0.854,0.607,9.3176638280237e-13,"8","PNKD"
"TMEM245",9.83053387859125e-17,0.521826396088176,0.528,0.242,1.50633270621654e-12,"8","TMEM245"
"CMC2",1.36811251608463e-16,0.532975415820229,0.659,0.355,2.09635880839648e-12,"8","CMC2"
"NREP2",1.44058253128203e-16,0.589109241614587,0.943,0.817,2.20740461268345e-12,"8","NREP"
"TPI11",1.73606258214473e-16,0.541577327958962,0.984,0.951,2.66016869462038e-12,"8","TPI1"
"KTN11",2.19185968734155e-16,0.598393477648341,0.943,0.82,3.35858659891346e-12,"8","KTN1"
"NDUFA62",2.19347858258799e-16,0.565904877523636,0.919,0.81,3.36106723209958e-12,"8","NDUFA6"
"PPIF1",2.621725776871e-16,0.51020808216172,0.593,0.279,4.01727040789943e-12,"8","PPIF"
"WEE1",3.80557113328867e-16,0.529602416142608,0.545,0.251,5.83127664753823e-12,"8","WEE1"
"SDHA1",4.39875866353182e-16,0.562082588109003,0.748,0.449,6.74021790012981e-12,"8","SDHA"
"ARHGAP24",7.41628805448091e-16,0.523185329369267,0.439,0.171,1.13639781858811e-11,"8","ARHGAP24"
"UQCRC11",8.22751885157542e-16,0.582274935933975,0.862,0.669,1.2607027136269e-11,"8","UQCRC1"
"SNU13",1.17889417326316e-15,0.634250919504232,0.935,0.899,1.80641954169114e-11,"8","SNU13"
"NDUFB51",1.34910047215317e-15,0.605131295372192,0.894,0.778,2.0672266534803e-11,"8","NDUFB5"
"COX171",1.3720151960084e-15,0.503902110074013,0.829,0.562,2.10233888484367e-11,"8","COX17"
"NDUFS71",1.59607373556901e-15,0.568479597642708,0.902,0.749,2.44566378501239e-11,"8","NDUFS7"
"C7orf551",1.62074505727162e-15,0.527701396010256,0.748,0.467,2.4834676512573e-11,"8","C7orf55"
"MRPS61",1.63545979527645e-15,0.855216769825332,0.894,0.679,2.50601504430211e-11,"8","MRPS6"
"H2AFY",1.88186546837377e-15,0.534800091016632,0.919,0.719,2.88358245718912e-11,"8","H2AFY"
"DAG1",2.78457788052569e-15,0.525871059019585,0.463,0.195,4.26680868632952e-11,"8","DAG1"
"SFRP12",2.81888414815187e-15,0.501581860125656,0.911,0.567,4.31937618021311e-11,"8","SFRP1"
"FHL21",3.22315801217341e-15,0.72502828271583,0.821,0.491,4.93884502205332e-11,"8","FHL2"
"HSPE11",4.22729547964856e-15,0.538242594745375,0.943,0.865,6.47748486346548e-11,"8","HSPE1"
"COA1",5.54667508266393e-15,0.565150884629345,0.748,0.505,8.49917022916594e-11,"8","COA1"
"MT-ND6",7.21177290305222e-15,0.55988498341173,0.789,0.503,1.10505996193469e-10,"8","MT-ND6"
"GPI1",7.76100568820897e-15,0.564415816442796,0.724,0.431,1.18921890160426e-10,"8","GPI"
"SMDT1",1.06613397257097e-14,0.54324189174804,0.927,0.818,1.63363708617049e-10,"8","SMDT1"
"CAMTA1",1.60197008328831e-14,0.548691581602175,0.894,0.723,2.45469875862267e-10,"8","CAMTA1"
"SPAG7",3.21140438256323e-14,0.578962343477413,0.829,0.684,4.92083493540164e-10,"8","SPAG7"
"BTG11",4.20441879366394e-14,0.789206579052836,0.902,0.807,6.44243091753125e-10,"8","BTG1"
"PCBD11",4.20709191550093e-14,0.595653799755491,0.707,0.472,6.44652694212208e-10,"8","PCBD1"
"CNN11",5.5639019594352e-14,0.612368132742954,0.61,0.318,8.52556697244256e-10,"8","CNN1"
"IFI27L21",9.32794270985088e-14,0.586143136851682,0.789,0.524,1.42932066143045e-09,"8","IFI27L2"
"SUCLG11",1.03151484208529e-13,0.562917385410085,0.813,0.67,1.58059019252729e-09,"8","SUCLG1"
"EGR12",1.07301103185675e-13,0.794084775424793,0.878,0.686,1.64417480411409e-09,"8","EGR1"
"GOLGA4",1.48274873735297e-13,0.619093331269739,0.789,0.573,2.27201589024596e-09,"8","GOLGA4"
"CYC11",1.60478215683974e-13,0.602420214657789,0.886,0.741,2.45900769892553e-09,"8","CYC1"
"LGALS32",2.08422840165267e-13,0.527022038647541,0.659,0.346,3.19366317985239e-09,"8","LGALS3"
"FEZ1",2.67910681256378e-13,0.546270945661246,0.561,0.299,4.10519536889149e-09,"8","FEZ1"
"MRPS251",4.2422555121036e-13,0.563249692996923,0.642,0.412,6.50040812119635e-09,"8","MRPS25"
"COX7A11",4.38630036930597e-13,0.993502124711964,0.78,0.568,6.72112805588754e-09,"8","COX7A1"
"NCKAP1",4.95396010455915e-13,0.522957730540942,0.593,0.334,7.59095306821599e-09,"8","NCKAP1"
"EPM2AIP1",7.32682141087866e-13,0.547273610243345,0.553,0.303,1.12268884478894e-08,"8","EPM2AIP1"
"ZNF1061",1.13394444775824e-12,0.514877574958851,0.683,0.424,1.73754307729995e-08,"8","ZNF106"
"LPP",1.57012604503171e-12,0.613050418568815,0.699,0.463,2.40590413880208e-08,"8","LPP"
"PDHA11",1.57174326475473e-12,0.6147755332685,0.715,0.523,2.40838220458367e-08,"8","PDHA1"
"SLC25A51",1.82925511944324e-12,0.527882336035627,0.943,0.875,2.80296761952288e-08,"8","SLC25A5"
"POLR2J3",3.56664241771129e-12,0.620083572671094,0.846,0.657,5.465166176659e-08,"8","POLR2J3"
"USP47",3.87817438796505e-12,0.535828074424474,0.618,0.361,5.94252661467885e-08,"8","USP47"
"NDUFS81",8.75239519776393e-12,0.510514588246733,0.894,0.78,1.34112951615337e-07,"8","NDUFS8"
"PRNP",1.63464013144387e-11,0.530957542039592,0.561,0.314,2.50475907341144e-07,"8","PRNP"
"VDAC3",2.3241437167586e-11,0.550050258084072,0.821,0.718,3.5612854171892e-07,"8","VDAC3"
"SLC25A11",2.37393085401411e-11,0.51742863756244,0.732,0.52,3.63757424760583e-07,"8","SLC25A11"
"TMX4",2.91928088499419e-11,0.518399329033008,0.618,0.373,4.4732141000766e-07,"8","TMX4"
"FOSB1",2.11331327558582e-10,0.796011124170649,0.715,0.49,3.23822993218015e-06,"8","FOSB"
"XIST",6.83560036805235e-10,0.507433065898129,0.951,0.843,1.04741904439666e-05,"8","XIST"
"GATA6-AS11",1.55688881844515e-09,0.50667692800623,0.61,0.37,2.3856207365035e-05,"8","GATA6-AS1"
"MACF1",3.48591537217517e-09,0.507530177988434,0.748,0.556,5.34146812478401e-05,"8","MACF1"
"PKIG1",8.87646626341666e-08,0.623123583565777,0.634,0.467,0.00136014092554333,"8","PKIG"
"MYOZ22",7.22507149807683e-101,2.53781155821759,0.99,0.227,1.10709770565031e-96,"11","MYOZ2"
"FABP32",5.95838008100856e-82,2.62908696337563,0.99,0.312,9.13002579812942e-78,"11","FABP3"
"SMPX2",7.08987354801039e-82,2.35996963215918,0.981,0.258,1.08638132376163e-77,"11","SMPX"
"FITM12",1.57190925584409e-79,2.09227240197369,0.942,0.231,2.4086365527299e-75,"11","FITM1"
"PLN2",3.98377982657692e-75,2.75981660512749,1,0.309,6.10434582826381e-71,"11","PLN"
"CKM2",1.88359099259217e-73,2.02847708085823,0.885,0.211,2.88622647794899e-69,"11","CKM"
"ENO32",1.33438569094581e-68,2.17246660798326,0.923,0.263,2.04467919423626e-64,"11","ENO3"
"SH3BGR2",7.3411531796672e-68,2.16743410172761,0.981,0.328,1.12488490172041e-63,"11","SH3BGR"
"HSPB72",7.09189216692302e-63,2.18365882938935,0.981,0.364,1.08669063673762e-58,"11","HSPB7"
"PGAM22",2.08231993939701e-62,1.96070283517632,0.885,0.236,3.19073884313804e-58,"11","PGAM2"
"BANCR1",1.78164626899216e-60,2.07176171369125,0.673,0.131,2.73001657797669e-56,"11","BANCR"
"GAPDH2",1.93857222279237e-58,1.59347673567724,1,0.995,2.97047421698474e-54,"11","GAPDH"
"CSRP32",2.45723502394955e-58,2.15972411562861,0.971,0.344,3.76522122719789e-54,"11","CSRP3"
"COX6A22",7.7719426151802e-58,1.66968232257384,0.721,0.16,1.19089476692406e-53,"11","COX6A2"
"NKX2-52",7.08258582720156e-57,1.37367983520748,0.798,0.197,1.0852646263021e-52,"11","NKX2-5"
"MYL43",4.73881055943901e-56,2.6992656107827,0.99,0.647,7.2612794202284e-52,"11","MYL4"
"TNNC13",1.01571880282113e-55,2.68936627948491,1,0.792,1.55638592156281e-51,"11","TNNC1"
"TPM12",1.38945846835505e-54,2.37234693601626,1,0.97,2.12906721106044e-50,"11","TPM1"
"MYL93",1.67770159291887e-54,2.36000987786717,0.99,0.781,2.57074215082959e-50,"11","MYL9"
"HSPB32",1.6393192711839e-53,1.66004640831419,0.817,0.215,2.51192891923509e-49,"11","HSPB3"
"MYL72",5.51360400532188e-53,2.80128572790214,1,0.913,8.44849541735472e-49,"11","MYL7"
"ACTC12",1.79182470615198e-52,2.74843505552107,1,0.748,2.74561299723668e-48,"11","ACTC1"
"YBX12",2.59517461360043e-52,1.62089851545768,1,0.995,3.97658606041995e-48,"11","YBX1"
"CRYAB2",1.95017374057586e-51,2.04971326239258,0.99,0.6,2.9882512226844e-47,"11","CRYAB"
"ALDOA2",3.39808195140229e-51,1.66320613992841,1,0.928,5.20688097413373e-47,"11","ALDOA"
"TNNI12",9.24450790095841e-51,2.31038208685805,1,0.625,1.41653594566386e-46,"11","TNNI1"
"MYL31",1.01827234897009e-50,2.63696455774254,0.971,0.562,1.56029872032687e-46,"11","MYL3"
"TNNI32",5.45983329980878e-50,2.20116100361006,0.952,0.42,8.36610256529699e-46,"11","TNNI3"
"COX7C2",8.31951951787752e-50,1.22462087781083,1,0.99,1.27479997572437e-45,"11","COX7C"
"SLC25A42",3.74404965179412e-49,2.06740130236823,0.952,0.486,5.73700728144412e-45,"11","SLC25A4"
"MB2",1.33925631533649e-48,1.41926701762168,0.769,0.21,2.0521424519901e-44,"11","MB"
"POPDC32",1.86199934966541e-48,0.975322661315488,0.548,0.107,2.85314160349231e-44,"11","POPDC3"
"UQCRB2",2.64691463032775e-48,1.25620423026998,1,0.988,4.05586728805121e-44,"11","UQCRB"
"NEBL2",4.29514228488601e-48,1.30750543619502,0.865,0.224,6.58144652313083e-44,"11","NEBL"
"TNNT22",5.97990238013214e-48,2.23028187266764,1,0.582,9.16300441707648e-44,"11","TNNT2"
"POPDC22",1.53174706889352e-47,1.31325158253762,0.779,0.205,2.34709603366554e-43,"11","POPDC2"
"HSPB12",4.66296905302906e-47,1.73987605882092,1,0.937,7.14506747995643e-43,"11","HSPB1"
"ANKRD12",8.43564828505843e-47,1.81453562625684,0.74,0.191,1.2925943867195e-42,"11","ANKRD1"
"CYCS2",8.56684846718883e-47,1.75662529502468,0.981,0.777,1.31269819062734e-42,"11","CYCS"
"ATP5G32",1.08312085223586e-46,1.48022955877411,0.99,0.927,1.659666081881e-42,"11","ATP5G3"
"CHCHD102",1.7927117810549e-46,1.65026440207554,1,0.781,2.74697226211043e-42,"11","CHCHD10"
"UQCRH2",6.20504732429513e-46,1.26001581785242,1,0.976,9.50799401501743e-42,"11","UQCRH"
"COX5A2",1.11829248880966e-45,1.57594506362467,0.99,0.861,1.71355958060304e-41,"11","COX5A"
"LAD12",3.74907787230123e-45,1.32119260602063,0.692,0.179,5.74471202372717e-41,"11","LAD1"
"SLC25A31",4.31695371694996e-45,1.09495428005561,1,0.955,6.61486818048242e-41,"11","SLC25A3"
"SEPW12",4.86064168073864e-45,1.5248150147766,0.99,0.842,7.44796124739581e-41,"11","SEPW1"
"ATP5J3",1.12426846472592e-44,1.32092421493983,1,0.952,1.72271656849953e-40,"11","ATP5J"
"COX6B13",1.81100909200486e-44,1.15650995666225,1,0.975,2.77500923167905e-40,"11","COX6B1"
"LDHB2",1.86191644292453e-44,1.14158503134618,1,0.938,2.85301456549326e-40,"11","LDHB"
"ITGB1BP22",5.96063338929267e-44,1.19445307412951,0.635,0.158,9.13347854241316e-40,"11","ITGB1BP2"
"COX7B3",2.84007767023385e-43,1.39550244231441,1,0.945,4.35185101409933e-39,"11","COX7B"
"USMG52",5.15855666612517e-43,1.27927809563489,0.981,0.923,7.90445637950359e-39,"11","USMG5"
"MLF12",2.20662274900739e-42,1.61708246768718,0.846,0.382,3.38120803830403e-38,"11","MLF1"
"MDH12",5.89301611161927e-42,1.84877849399023,0.952,0.756,9.0298685878342e-38,"11","MDH1"
"SLC25A52",3.23848217402515e-41,1.26631377736717,0.981,0.874,4.96232623525874e-37,"11","SLC25A5"
"TCEA32",7.36688142291333e-41,1.20189049983697,0.654,0.185,1.12882724043301e-36,"11","TCEA3"
"ATP5B3",7.96627419942068e-41,1.36102384908428,1,0.944,1.22067219557723e-36,"11","ATP5B"
"FGF122",8.39272061956243e-41,1.2710982426957,0.625,0.161,1.28601658053555e-36,"11","FGF12"
"RPLP11",4.74800928540546e-40,0.686860282456385,1,1,7.27537462802679e-36,"11","RPLP1"
"ATP5L3",7.47531193440406e-39,0.868310593602017,0.99,0.985,1.14544204770873e-34,"11","ATP5L"
"HINT13",1.09724647136499e-38,1.30797198252712,0.981,0.903,1.68131076807257e-34,"11","HINT1"
"ATP5I2",5.06223569257476e-38,1.17169061266312,0.971,0.924,7.75686375173231e-34,"11","ATP5I"
"ACTN22",1.63935480321563e-37,1.16062792657565,0.76,0.221,2.51198336496731e-33,"11","ACTN2"
"UQCR103",1.65524042006801e-37,1.18592577376009,1,0.936,2.53632489567021e-33,"11","UQCR10"
"MYL21",4.25006533038791e-37,3.06645517432915,0.856,0.51,6.5123751057534e-33,"11","MYL2"
"DES2",5.59370721252516e-37,1.75501180630502,0.913,0.476,8.5712375617523e-33,"11","DES"
"APOBEC22",6.48733011822257e-37,1.23883570069702,0.558,0.142,9.94053594015244e-33,"11","APOBEC2"
"ATP5G12",2.19653057544792e-35,1.33409597356723,0.962,0.803,3.36574380075885e-31,"11","ATP5G1"
"MT31",4.35293274328615e-35,1.03637536327982,0.423,0.083,6.66999884253737e-31,"11","MT3"
"NDUFA42",4.77856073441997e-35,0.922277647160501,1,0.979,7.32218861335172e-31,"11","NDUFA4"
"SH3RF22",9.86239334820877e-35,0.993933779623102,0.519,0.131,1.51121453274603e-30,"11","SH3RF2"
"COX8A2",2.45617092390461e-34,1.05886307909608,0.99,0.948,3.76359070669904e-30,"11","COX8A"
"LRRC101",4.491847448529e-34,0.961981642104635,0.423,0.086,6.88285784538098e-30,"11","LRRC10"
"C14orf22",5.24052856004836e-34,0.875440111516457,1,0.959,8.0300619125621e-30,"11","C14orf2"
"TCAP2",1.56596590717133e-33,1.45885804763999,0.692,0.229,2.39952955955863e-29,"11","TCAP"
"RPS17",1.78358273876589e-33,0.590822984904809,1,0.999,2.73298383061097e-29,"11","RPS17"
"CKB1",3.93463937484876e-33,1.39387279109644,0.798,0.369,6.02904791408075e-29,"11","CKB"
"NDUFS62",6.40197886324786e-33,1.11465238680509,0.962,0.899,9.80975221215469e-29,"11","NDUFS6"
"ATP5O2",7.17943123519708e-33,1.09048338217111,0.99,0.943,1.10010424816925e-28,"11","ATP5O"
"DSTN3",7.98097839894645e-33,1.02982899763539,0.99,0.906,1.22292532007056e-28,"11","DSTN"
"VDAC22",8.87952466329556e-33,1.24206647624823,0.962,0.849,1.36060956415678e-28,"11","VDAC2"
"RPL8",2.03729054701926e-32,0.552547372447732,1,0.999,3.12174030519762e-28,"11","RPL8"
"ATP5A12",4.00684707192601e-32,1.08268425952261,1,0.923,6.13969176831222e-28,"11","ATP5A1"
"COX4I12",1.03491055951874e-31,0.855577624515843,1,0.97,1.58579345035057e-27,"11","COX4I1"
