"","simulation","subcluster_num","ARI","method"
"563","sim63",5,0.00216128319319258,"scCoGAPS"
"564","sim63",5,0.28715630263807,"DR.SC"
"565","sim63",5,0.112456825589328,"BayesSpace"
"566","sim63",5,0.0125339900531442,"SpaGCN"
"567","sim63",5,0.617752503560466,"STAGATE"
"568","sim64",5,0.661778959855119,"scSpace"
"569","sim64",5,0.558046472748146,"louvain"
"570","sim64",5,0.601864314449293,"kmeans"
"571","sim64",5,-0.00422044674290265,"hclust"
"572","sim64",5,0.256906864084583,"scCoGAPS"
"573","sim64",5,0.244074484289611,"DR.SC"
"574","sim64",5,0.326518086886449,"BayesSpace"
"575","sim64",5,0.0996906967523534,"SpaGCN"
"576","sim64",5,0.251676565267002,"STAGATE"
"577","sim65",5,0.853024440571631,"scSpace"
"578","sim65",5,0.65352493417181,"louvain"
"579","sim65",5,0.692840207034468,"kmeans"
"580","sim65",5,0.00098980724571026,"hclust"
"581","sim65",5,-0.00355540642564776,"scCoGAPS"
"582","sim65",5,0.004454933783787,"DR.SC"
"583","sim65",5,0.489314897043933,"BayesSpace"
"584","sim65",5,0.0876217407704755,"SpaGCN"
"585","sim65",5,0.70620647425869,"STAGATE"
"586","sim66",6,0.74018499250144,"scSpace"
"587","sim66",6,0.340503508599487,"louvain"
"588","sim66",6,0.260657686289727,"kmeans"
"589","sim66",6,-0.0025229753996321,"hclust"
"590","sim66",6,0.00740087939065882,"scCoGAPS"
"591","sim66",6,0.0967750110376436,"DR.SC"
"592","sim66",6,0.113650844796307,"BayesSpace"
"593","sim66",6,0.024001605003304,"SpaGCN"
"594","sim66",6,0.322018205691818,"STAGATE"
"595","sim67",6,0.492497264771437,"scSpace"
"596","sim67",6,0.0720757094200666,"louvain"
"597","sim67",6,0.0428007945819221,"kmeans"
"598","sim67",6,-0.000687284132854958,"hclust"
"599","sim67",6,0.00624030798377657,"scCoGAPS"
"600","sim67",6,0.0571302740839201,"DR.SC"
"601","sim67",6,0.0203174779311137,"BayesSpace"
"602","sim67",6,0.0144832613803194,"SpaGCN"
"603","sim67",6,0.292679603373099,"STAGATE"
"604","sim68",6,0.379700358316839,"scSpace"
"605","sim68",6,0.028648199659058,"louvain"
"606","sim68",6,0.0417431663851411,"kmeans"
"607","sim68",6,-0.00218029180037486,"hclust"
"608","sim68",6,-0.000521058540640173,"scCoGAPS"
"609","sim68",6,0.0532156437498191,"DR.SC"
"610","sim68",6,0.0260860010311078,"BayesSpace"
"611","sim68",6,0.0179075942876118,"SpaGCN"
"612","sim68",6,0.216826374470332,"STAGATE"
"613","sim69",6,0.609233595514284,"scSpace"
"614","sim69",6,0.253844723686871,"louvain"
"615","sim69",6,0.167355315704847,"kmeans"
"616","sim69",6,0.00170322785749234,"hclust"
"617","sim69",6,-0.00256349398067506,"scCoGAPS"
"618","sim69",6,0.14663162520853,"DR.SC"
"619","sim69",6,0.10912545995299,"BayesSpace"
"620","sim69",6,0.0765198582737966,"SpaGCN"
"621","sim69",6,0.178718767997696,"STAGATE"
"622","sim70",6,0.462039695809989,"scSpace"
"623","sim70",6,0.143801755862607,"louvain"
"624","sim70",6,0.146005568268288,"kmeans"
"625","sim70",6,0.00815918864336532,"hclust"
"626","sim70",6,-0.00427256618854535,"scCoGAPS"
"627","sim70",6,0.0532530016253244,"DR.SC"
"628","sim70",6,0.0370571961528668,"BayesSpace"
"629","sim70",6,0.0291167067624614,"SpaGCN"
"630","sim70",6,0.0486210512881978,"STAGATE"
"631","sim71",6,0.643593191353288,"scSpace"
"632","sim71",6,0.344251387994293,"louvain"
"633","sim71",6,0.252039909634575,"kmeans"
"634","sim71",6,-4.80068871313547e-05,"hclust"
"635","sim71",6,-0.00545858705569265,"scCoGAPS"
"636","sim71",6,0.0260804198523211,"DR.SC"
"637","sim71",6,0.00474049437631269,"BayesSpace"
"638","sim71",6,0.032063195371674,"SpaGCN"
"639","sim71",6,0.313564275457569,"STAGATE"
"640","sim72",6,0.741683503294944,"scSpace"
"641","sim72",6,0.656222878615488,"louvain"
"642","sim72",6,0.583763041676772,"kmeans"
"643","sim72",6,3.8376625454268e-05,"hclust"
"644","sim72",6,0.297819688706519,"scCoGAPS"
"645","sim72",6,0.0427001246660823,"DR.SC"
"646","sim72",6,0.522800297587138,"BayesSpace"
"647","sim72",6,0.245019430940492,"SpaGCN"
"648","sim72",6,0.51532334662362,"STAGATE"
"649","sim73",6,0.730990112063821,"scSpace"
"650","sim73",6,0.520612210414496,"louvain"
"651","sim73",6,0.524472114445374,"kmeans"
"652","sim73",6,0.000259874899785154,"hclust"
"653","sim73",6,0.00188247211120053,"scCoGAPS"
"654","sim73",6,0.0404233795237774,"DR.SC"
"655","sim73",6,0.515768939952545,"BayesSpace"
"656","sim73",6,0.277435889148467,"SpaGCN"
"657","sim73",6,0.591464432003613,"STAGATE"
"658","sim74",6,0.490790082222589,"scSpace"
"659","sim74",6,0.426870713704732,"louvain"
"660","sim74",6,0.471107301668585,"kmeans"
"661","sim74",6,0.00247719261217686,"hclust"
"662","sim74",6,0.278785362014613,"scCoGAPS"
"663","sim74",6,0.197009359726747,"DR.SC"
"664","sim74",6,0.327761028368797,"BayesSpace"
"665","sim74",6,0.253457443867917,"SpaGCN"
"666","sim74",6,0.294203768333166,"STAGATE"
"667","sim75",6,0.660417621413478,"scSpace"
"668","sim75",6,0.467587582764437,"louvain"
"669","sim75",6,0.45380188499804,"kmeans"
"670","sim75",6,0.000823645008139592,"hclust"
"671","sim75",6,0.00213846220759775,"scCoGAPS"
"672","sim75",6,0.218621895435635,"DR.SC"
"673","sim75",6,0.16670679740649,"BayesSpace"
"674","sim75",6,0.0435469883783859,"SpaGCN"
"675","sim75",6,0.394610280677391,"STAGATE"
"676","sim76",6,0.783168108777781,"scSpace"
"677","sim76",6,0.466309814465443,"louvain"
"678","sim76",6,0.568021857463317,"kmeans"
"679","sim76",6,0.0113139220091653,"hclust"
"680","sim76",6,0.00575478380101,"scCoGAPS"
"681","sim76",6,0.0460481612360172,"DR.SC"
"682","sim76",6,0.240243424782042,"BayesSpace"
"683","sim76",6,0.0684862166346409,"SpaGCN"
"684","sim76",6,0.543214246926094,"STAGATE"
"685","sim77",6,0.51317776948053,"scSpace"
"686","sim77",6,0.294794003375759,"louvain"
"687","sim77",6,0.26288213734911,"kmeans"
"688","sim77",6,-0.00719561436209452,"hclust"
"689","sim77",6,0.00493794872102686,"scCoGAPS"
"690","sim77",6,0.0521425806008542,"DR.SC"
"691","sim77",6,0.0577494201251926,"BayesSpace"
"692","sim77",6,0.0654777676129839,"SpaGCN"
"693","sim77",6,0.397557458778266,"STAGATE"
"694","sim78",6,0.585661675198897,"scSpace"
"695","sim78",6,0.237232837246466,"louvain"
"696","sim78",6,0.278848966366335,"kmeans"
"697","sim78",6,0.00285292362388793,"hclust"
"698","sim78",6,0.00165194661294621,"scCoGAPS"
"699","sim78",6,0.0113034195598319,"DR.SC"
"700","sim78",6,0.00733166199340996,"BayesSpace"
"701","sim78",6,0.00966332822195805,"SpaGCN"
"702","sim78",6,0.452344543589317,"STAGATE"
"703","sim79",6,0.680834862200988,"scSpace"
"704","sim79",6,0.672120257049196,"louvain"
"705","sim79",6,0.638813774604635,"kmeans"
"706","sim79",6,-0.00062515723618407,"hclust"
"707","sim79",6,0.299100304065276,"scCoGAPS"
"708","sim79",6,0.0200196958362971,"DR.SC"
"709","sim79",6,0.470155236686314,"BayesSpace"
"710","sim79",6,0.234471767343673,"SpaGCN"
"711","sim79",6,0.451306335681105,"STAGATE"
"712","sim80",6,0.780727515457195,"scSpace"
"713","sim80",6,0.490905151022401,"louvain"
"714","sim80",6,0.651901871555029,"kmeans"
"715","sim80",6,0.00561745704364844,"hclust"
"716","sim80",6,0.16960344418757,"scCoGAPS"
"717","sim80",6,0.030806684801704,"DR.SC"
"718","sim80",6,0.234229239930008,"BayesSpace"
"719","sim80",6,0.104539194940154,"SpaGCN"
"720","sim80",6,0.613928825238897,"STAGATE"
"721","sim81",7,0.58693744353342,"scSpace"
"722","sim81",7,0.201377746133225,"louvain"
"723","sim81",7,0.23478747501503,"kmeans"
"724","sim81",7,0.00164315315410985,"hclust"
"725","sim81",7,0.00568704829063831,"scCoGAPS"
"726","sim81",7,0.00997888146184552,"DR.SC"
"727","sim81",7,0.0656921576061832,"BayesSpace"
"728","sim81",7,0.00765593808354391,"SpaGCN"
"729","sim81",7,0.272348601670162,"STAGATE"
"730","sim82",7,0.29124844785394,"scSpace"
"731","sim82",7,0.081897775186411,"louvain"
"732","sim82",7,0.0271984565917039,"kmeans"
"733","sim82",7,0.00180154007739261,"hclust"
"734","sim82",7,0.00487702271220475,"scCoGAPS"
"735","sim82",7,0.104788139567255,"DR.SC"
"736","sim82",7,0.0337924378717378,"BayesSpace"
"737","sim82",7,0.0146708646603262,"SpaGCN"
"738","sim82",7,0.170879690396619,"STAGATE"
"739","sim83",7,0.195154423204623,"scSpace"
"740","sim83",7,0.0187056275650881,"louvain"
"741","sim83",7,0.0219712547747831,"kmeans"
"742","sim83",7,0.00103658301079189,"hclust"
"743","sim83",7,0.000585849894646915,"scCoGAPS"
"744","sim83",7,0.0294264741621145,"DR.SC"
"745","sim83",7,0.00526592680489757,"BayesSpace"
"746","sim83",7,0.00148324632534869,"SpaGCN"
"747","sim83",7,0.106064001645633,"STAGATE"
"748","sim84",7,0.703531539994671,"scSpace"
"749","sim84",7,0.365182038271171,"louvain"
"750","sim84",7,0.266021361434792,"kmeans"
"751","sim84",7,0.00948568914525744,"hclust"
"752","sim84",7,0.010684925986023,"scCoGAPS"
"753","sim84",7,0.269007985238206,"DR.SC"
"754","sim84",7,0.0722668856281837,"BayesSpace"
"755","sim84",7,0.0395031955577611,"SpaGCN"
"756","sim84",7,0.0671161778225206,"STAGATE"
"757","sim85",7,0.447434835471343,"scSpace"
"758","sim85",7,0.14127408567617,"louvain"
"759","sim85",7,0.0994742341056471,"kmeans"
"760","sim85",7,-0.00051385284179134,"hclust"
"761","sim85",7,0.028596129188078,"scCoGAPS"
"762","sim85",7,0.0161297526310299,"DR.SC"
"763","sim85",7,0.0259123871447706,"BayesSpace"
"764","sim85",7,0.0270370667402164,"SpaGCN"
"765","sim85",7,0.0293559529471257,"STAGATE"
"766","sim86",7,0.318608944819078,"scSpace"
"767","sim86",7,0.187908852451659,"louvain"
"768","sim86",7,0.158338159984766,"kmeans"
"769","sim86",7,0.00325643301156105,"hclust"
"770","sim86",7,0.010226401748849,"scCoGAPS"
"771","sim86",7,0.0233351728048069,"DR.SC"
"772","sim86",7,0.0750572020141396,"BayesSpace"
"773","sim86",7,0.0068277350436539,"SpaGCN"
"774","sim86",7,0.0332306502564282,"STAGATE"
"775","sim87",7,0.766221252736697,"scSpace"
"776","sim87",7,0.607894201545561,"louvain"
"777","sim87",7,0.646617998045765,"kmeans"
"778","sim87",7,0.00148984555003541,"hclust"
"779","sim87",7,0.294018346584748,"scCoGAPS"
"780","sim87",7,0.129126810954559,"DR.SC"
"781","sim87",7,0.540966521488141,"BayesSpace"
"782","sim87",7,0.308566900676066,"SpaGCN"
"783","sim87",7,0.54574460381903,"STAGATE"
"784","sim88",7,0.669939350873072,"scSpace"
"785","sim88",7,0.59123541325929,"louvain"
"786","sim88",7,0.46284106788104,"kmeans"
"787","sim88",7,0.00206831583033836,"hclust"
"788","sim88",7,0.000147766871034263,"scCoGAPS"
"789","sim88",7,-0.000454763671187919,"DR.SC"
"790","sim88",7,0.407438246766678,"BayesSpace"
"791","sim88",7,0.207585450084487,"SpaGCN"
"792","sim88",7,0.432906687025184,"STAGATE"
"793","sim89",7,0.51016424133338,"scSpace"
"794","sim89",7,0.349518926290062,"louvain"
"795","sim89",7,0.363720880379385,"kmeans"
"796","sim89",7,0.000708899850233984,"hclust"
"797","sim89",7,0.00237064928560408,"scCoGAPS"
"798","sim89",7,0.224535949305971,"DR.SC"
"799","sim89",7,0.276431019167714,"BayesSpace"
"800","sim89",7,0.13948992478025,"SpaGCN"
"801","sim89",7,0.305459532730533,"STAGATE"
"802","sim90",7,0.554201501624109,"scSpace"
"803","sim90",7,0.248781297732639,"louvain"
"804","sim90",7,0.181045260441063,"kmeans"
"805","sim90",7,0.000798868162626439,"hclust"
"806","sim90",7,0.00479272100789189,"scCoGAPS"
"807","sim90",7,0.0270872311645699,"DR.SC"
"808","sim90",7,0.01363035385124,"BayesSpace"
"809","sim90",7,0.0292776874245768,"SpaGCN"
"810","sim90",7,0.299047092050628,"STAGATE"
"811","sim91",7,0.754928904133093,"scSpace"
"812","sim91",7,0.556247745159326,"louvain"
"813","sim91",7,0.716305032329024,"kmeans"
"814","sim91",7,0.00171161843398538,"hclust"
"815","sim91",7,0.280303735653922,"scCoGAPS"
"816","sim91",7,0.0597602918397161,"DR.SC"
"817","sim91",7,0.261690960666508,"BayesSpace"
"818","sim91",7,0.0386636707444994,"SpaGCN"
"819","sim91",7,0.338645469737025,"STAGATE"
"820","sim92",7,0.497489698675927,"scSpace"
"821","sim92",7,0.24372335187969,"louvain"
"822","sim92",7,0.193209239383207,"kmeans"
"823","sim92",7,0.00532166371600818,"hclust"
"824","sim92",7,-0.0012184149119054,"scCoGAPS"
"825","sim92",7,0.0221911913978383,"DR.SC"
"826","sim92",7,0.0596495993424849,"BayesSpace"
"827","sim92",7,0.0239684384530058,"SpaGCN"
"828","sim92",7,0.128771187883055,"STAGATE"
"829","sim93",7,0.349254888551228,"scSpace"
"830","sim93",7,0.133209150130174,"louvain"
"831","sim93",7,0.124744870978048,"kmeans"
"832","sim93",7,2.57940062905236e-05,"hclust"
"833","sim93",7,-0.00153782945891193,"scCoGAPS"
"834","sim93",7,0.011396717185295,"DR.SC"
"835","sim93",7,0.00724483281137275,"BayesSpace"
"836","sim93",7,0.000585526547777565,"SpaGCN"
"837","sim93",7,0.192424577980562,"STAGATE"
"838","sim94",7,0.50972925409609,"scSpace"
"839","sim94",7,0.613320100822651,"louvain"
"840","sim94",7,0.517176352782858,"kmeans"
"841","sim94",7,0.00607103856152668,"hclust"
"842","sim94",7,0.0868097290216037,"scCoGAPS"
"843","sim94",7,0.0377398077102471,"DR.SC"
"844","sim94",7,0.372255962891868,"BayesSpace"
"845","sim94",7,0.0258710717997037,"SpaGCN"
"846","sim94",7,0.137273450022049,"STAGATE"
"847","sim95",7,0.515883472771026,"scSpace"
"848","sim95",7,0.405294703893245,"louvain"
"849","sim95",7,0.399028536783278,"kmeans"
"850","sim95",7,0.0483653169618373,"hclust"
"851","sim95",7,0.113216524826094,"scCoGAPS"
"852","sim95",7,0.192880434298692,"DR.SC"
"853","sim95",7,0.13091290072038,"BayesSpace"
"854","sim95",7,0.0164350502538277,"SpaGCN"
"855","sim95",7,0.250845173485622,"STAGATE"
"856","sim96",8,0.601788719182686,"scSpace"
"857","sim96",8,0.0803093982642419,"louvain"
"858","sim96",8,0.0601465601370798,"kmeans"
"859","sim96",8,0.00103180171214825,"hclust"
"860","sim96",8,0.00334443460926763,"scCoGAPS"
"861","sim96",8,0.0284530765325927,"DR.SC"
"862","sim96",8,0.0383066640644297,"BayesSpace"
"863","sim96",8,0.0148468744338008,"SpaGCN"
"864","sim96",8,0.332731116853358,"STAGATE"
"865","sim97",8,0.336666446139575,"scSpace"
"866","sim97",8,0.0218461892885861,"louvain"
"867","sim97",8,0.0361049261283609,"kmeans"
"868","sim97",8,0.000793429242344979,"hclust"
"869","sim97",8,0.00572499636357922,"scCoGAPS"
"870","sim97",8,0.0116963138187097,"DR.SC"
"871","sim97",8,0.0209720609908975,"BayesSpace"
"872","sim97",8,0.0118609134415812,"SpaGCN"
"873","sim97",8,0.252472291733348,"STAGATE"
"874","sim98",8,0.132687052978434,"scSpace"
"875","sim98",8,0.00849111213175584,"louvain"
"876","sim98",8,0.0136131862544495,"kmeans"
"877","sim98",8,0.00406180570131848,"hclust"
"878","sim98",8,0.0127716634145516,"scCoGAPS"
"879","sim98",8,0.0221894193755673,"DR.SC"
"880","sim98",8,0.00979326853879909,"BayesSpace"
"881","sim98",8,0.00735314240715185,"SpaGCN"
"882","sim98",8,0.0776799110836131,"STAGATE"
"883","sim99",8,0.399193102192582,"scSpace"
"884","sim99",8,0.210100581401522,"louvain"
"885","sim99",8,0.0435264519425085,"kmeans"
"886","sim99",8,0.00108399010437615,"hclust"
"887","sim99",8,0.00361501551339629,"scCoGAPS"
"888","sim99",8,0.162242414855773,"DR.SC"
"889","sim99",8,0.0601398066501802,"BayesSpace"
"890","sim99",8,0.0022113582545422,"SpaGCN"
"891","sim99",8,0.024558951140446,"STAGATE"
"892","sim100",8,0.355921409591572,"scSpace"
"893","sim100",8,0.0482353005278891,"louvain"
"894","sim100",8,0.0190318907939258,"kmeans"
"895","sim100",8,0.00631477139331515,"hclust"
"896","sim100",8,0.00212091934803533,"scCoGAPS"
"897","sim100",8,0.0202687013227652,"DR.SC"
"898","sim100",8,0.0155262274061612,"BayesSpace"
"899","sim100",8,0.0352867364790449,"SpaGCN"
"900","sim100",8,0.0481199934063121,"STAGATE"
"901","sim101",8,0.293826386919225,"scSpace"
"902","sim101",8,0.10433197180657,"louvain"
"903","sim101",8,0.0437118586541466,"kmeans"
"904","sim101",8,0.0115644400183522,"hclust"
"905","sim101",8,0.0328381443518356,"scCoGAPS"
"906","sim101",8,0.0478001195384506,"DR.SC"
"907","sim101",8,0.0147856042153009,"BayesSpace"
"908","sim101",8,0.00216807417012969,"SpaGCN"
"909","sim101",8,0.0164646832478028,"STAGATE"
"910","sim102",8,0.715925518839052,"scSpace"
"911","sim102",8,0.614266210372566,"louvain"
"912","sim102",8,0.570567355296282,"kmeans"
"913","sim102",8,-0.00170066286293179,"hclust"
"914","sim102",8,0.273928170361232,"scCoGAPS"
"915","sim102",8,0.0103892950352594,"DR.SC"
"916","sim102",8,0.398187473254992,"BayesSpace"
"917","sim102",8,0.105103053336715,"SpaGCN"
"918","sim102",8,0.532306820461141,"STAGATE"
"919","sim103",8,0.700034362865927,"scSpace"
"920","sim103",8,0.495096661833631,"louvain"
"921","sim103",8,0.612945849754001,"kmeans"
"922","sim103",8,0.00707258667060081,"hclust"
"923","sim103",8,0.0181819879871677,"scCoGAPS"
"924","sim103",8,0.0122679811074606,"DR.SC"
"925","sim103",8,0.426463488951692,"BayesSpace"
"926","sim103",8,0.112429246331405,"SpaGCN"
"927","sim103",8,0.257876649091576,"STAGATE"
"928","sim104",8,0.401584171680168,"scSpace"
"929","sim104",8,0.351172395750715,"louvain"
"930","sim104",8,0.255678753802709,"kmeans"
"931","sim104",8,0.0654160193990711,"hclust"
"932","sim104",8,0.185656270394027,"scCoGAPS"
"933","sim104",8,0.154886261253198,"DR.SC"
"934","sim104",8,0.229823790915174,"BayesSpace"
"935","sim104",8,0.14522477300583,"SpaGCN"
"936","sim104",8,0.310438947373204,"STAGATE"
"937","sim105",8,0.654988934425259,"scSpace"
"938","sim105",8,0.318710316681067,"louvain"
"939","sim105",8,0.369624659043174,"kmeans"
"940","sim105",8,0.000655864196443712,"hclust"
"941","sim105",8,0.0111694440632078,"scCoGAPS"
"942","sim105",8,0.0454652795844794,"DR.SC"
"943","sim105",8,0.0872267073840425,"BayesSpace"
"944","sim105",8,0.0156490876476134,"SpaGCN"
"945","sim105",8,0.259885765762558,"STAGATE"
"946","sim106",8,0.693270225153504,"scSpace"
"947","sim106",8,0.43475463292928,"louvain"
"948","sim106",8,0.645613356546446,"kmeans"
"949","sim106",8,0.0215020711761629,"hclust"
"950","sim106",8,0.0281287714609035,"scCoGAPS"
"951","sim106",8,0.0635686284980759,"DR.SC"
"952","sim106",8,0.1417326955742,"BayesSpace"
"953","sim106",8,0.0595130052399975,"SpaGCN"
"954","sim106",8,0.268254948538443,"STAGATE"
"955","sim107",8,0.350724167370608,"scSpace"
"956","sim107",8,0.154856242622908,"louvain"
"957","sim107",8,0.162449226942536,"kmeans"
"958","sim107",8,-0.0034913690078907,"hclust"
"959","sim107",8,0.00653160980517974,"scCoGAPS"
"960","sim107",8,0.00925367664894054,"DR.SC"
"961","sim107",8,0.018416604846865,"BayesSpace"
"962","sim107",8,0.00537138306536651,"SpaGCN"
"963","sim107",8,0.251936309642657,"STAGATE"
"964","sim108",8,0.395398665063686,"scSpace"
"965","sim108",8,0.152749158011689,"louvain"
"966","sim108",8,0.210633268453185,"kmeans"
"967","sim108",8,-0.0011401109644505,"hclust"
"968","sim108",8,-0.000789848144028519,"scCoGAPS"
"969","sim108",8,0.0160186180166619,"DR.SC"
"970","sim108",8,0.0243815949977619,"BayesSpace"
"971","sim108",8,0.0113284784697296,"SpaGCN"
"972","sim108",8,0.283892408756302,"STAGATE"
"973","sim109",8,0.712521114498853,"scSpace"
"974","sim109",8,0.525473333321944,"louvain"
"975","sim109",8,0.432206379700788,"kmeans"
"976","sim109",8,0.000927437235658743,"hclust"
"977","sim109",8,-0.000620631467842984,"scCoGAPS"
"978","sim109",8,0.157526730134495,"DR.SC"
"979","sim109",8,0.216644323131122,"BayesSpace"
"980","sim109",8,0.152736910843226,"SpaGCN"
"981","sim109",8,0.514667933986048,"STAGATE"
"982","sim110",8,0.458981429292533,"scSpace"
"983","sim110",8,0.332895181635034,"louvain"
"984","sim110",8,0.369810771106732,"kmeans"
"985","sim110",8,0.0029485346811115,"hclust"
"986","sim110",8,0.0063907339134649,"scCoGAPS"
"987","sim110",8,0.0784980020730982,"DR.SC"
"988","sim110",8,0.06322968314997,"BayesSpace"
"989","sim110",8,0.00677063484003239,"SpaGCN"
"990","sim110",8,0.274208401283367,"STAGATE"
"991","sim111",9,0.356767975824268,"scSpace"
"992","sim111",9,0.0575850983218216,"louvain"
"993","sim111",9,0.0275672238256748,"kmeans"
"994","sim111",9,0.00289118112860665,"hclust"
"995","sim111",9,0.00644525051100185,"scCoGAPS"
"996","sim111",9,0.0137482053287216,"DR.SC"
"997","sim111",9,0.0125676735136653,"BayesSpace"
"998","sim111",9,0.00509277342894119,"SpaGCN"
"999","sim111",9,0.166434631332933,"STAGATE"
"1000","sim112",9,0.470037188899648,"scSpace"
"1001","sim112",9,0.0564522104404002,"louvain"
"1002","sim112",9,0.0872061053587135,"kmeans"
"1003","sim112",9,-0.000318638726872206,"hclust"
"1004","sim112",9,0.019433477963028,"scCoGAPS"
"1005","sim112",9,0.0443190104990556,"DR.SC"
"1006","sim112",9,0.027715430964887,"BayesSpace"
"1007","sim112",9,0.0103594275800262,"SpaGCN"
"1008","sim112",9,0.247737147357298,"STAGATE"
"1009","sim113",9,0.176028943826273,"scSpace"
"1010","sim113",9,0.0524948264097034,"louvain"
"1011","sim113",9,0.0281173307701269,"kmeans"
"1012","sim113",9,0.00147947237579566,"hclust"
"1013","sim113",9,0.000663537511330955,"scCoGAPS"
"1014","sim113",9,0.0525863275942375,"DR.SC"
"1015","sim113",9,0.0208490622362872,"BayesSpace"
"1016","sim113",9,0.00399767869488584,"SpaGCN"
"1017","sim113",9,0.0663208448575217,"STAGATE"
"1018","sim114",9,0.431307653180589,"scSpace"
"1019","sim114",9,0.137032035440959,"louvain"
"1020","sim114",9,0.186699773604755,"kmeans"
"1021","sim114",9,0.00092833530324952,"hclust"
"1022","sim114",9,0.00590868541795299,"scCoGAPS"
"1023","sim114",9,0.156208371192966,"DR.SC"
"1024","sim114",9,0.0357530898938085,"BayesSpace"
"1025","sim114",9,0.0148368086509025,"SpaGCN"
"1026","sim114",9,0.0565766530722194,"STAGATE"
"1027","sim115",9,0.348671063675476,"scSpace"
"1028","sim115",9,0.062628750219134,"louvain"
"1029","sim115",9,0.0645967613622477,"kmeans"
"1030","sim115",9,0.00366919700750485,"hclust"
"1031","sim115",9,0.00601941222116079,"scCoGAPS"
"1032","sim115",9,0.00793539881051338,"DR.SC"
"1033","sim115",9,0.0105522652656739,"BayesSpace"
"1034","sim115",9,0.0118007672485675,"SpaGCN"
"1035","sim115",9,0.0499234951326401,"STAGATE"
"1036","sim116",9,0.216962152238937,"scSpace"
"1037","sim116",9,0.111824487582129,"louvain"
"1038","sim116",9,0.150223595883844,"kmeans"
"1039","sim116",9,0.00660567818108781,"hclust"
"1040","sim116",9,0.0126185785213714,"scCoGAPS"
"1041","sim116",9,0.00336407861122602,"DR.SC"
"1042","sim116",9,0.00526013051035196,"BayesSpace"
"1043","sim116",9,-0.00316908920101001,"SpaGCN"
"1044","sim116",9,0.0478192452359483,"STAGATE"
"1045","sim117",9,0.694363220790234,"scSpace"
"1046","sim117",9,0.517664934374701,"louvain"
"1047","sim117",9,0.50223156447035,"kmeans"
"1048","sim117",9,0.00665376139959943,"hclust"
"1049","sim117",9,0.217171406756342,"scCoGAPS"
"1050","sim117",9,0.0660076759255207,"DR.SC"
"1051","sim117",9,0.343922234639737,"BayesSpace"
"1052","sim117",9,0.104974442324179,"SpaGCN"
"1053","sim117",9,0.39874004697113,"STAGATE"
"1054","sim118",9,0.545378452556849,"scSpace"
"1055","sim118",9,0.371894622432874,"louvain"
"1056","sim118",9,0.435210949133322,"kmeans"
"1057","sim118",9,0.00170506717131344,"hclust"
"1058","sim118",9,0.014541178824934,"scCoGAPS"
"1059","sim118",9,0.0169952179246421,"DR.SC"
"1060","sim118",9,0.223163998446713,"BayesSpace"
"1061","sim118",9,0.0158865898067853,"SpaGCN"
"1062","sim118",9,0.2074240537437,"STAGATE"
"1063","sim119",9,0.336608293048684,"scSpace"
"1064","sim119",9,0.281294150237442,"louvain"
"1065","sim119",9,0.324925776831249,"kmeans"
"1066","sim119",9,0.0426953042605179,"hclust"
"1067","sim119",9,-0.000538188574585236,"scCoGAPS"
"1068","sim119",9,0.0610895897232456,"DR.SC"
"1069","sim119",9,0.216824825278467,"BayesSpace"
"1070","sim119",9,0.0586817644828323,"SpaGCN"
"1071","sim119",9,0.0951300154159226,"STAGATE"
"1072","sim120",9,0.432314530746622,"scSpace"
"1073","sim120",9,0.235113594168782,"louvain"
"1074","sim120",9,0.0922150749117628,"kmeans"
"1075","sim120",9,0.00720728532067098,"hclust"
"1076","sim120",9,0.0109487666935132,"scCoGAPS"
"1077","sim120",9,0.0158124683772357,"DR.SC"
"1078","sim120",9,0.0306922994439821,"BayesSpace"
"1079","sim120",9,0.0102823486399143,"SpaGCN"
"1080","sim120",9,0.178517659880391,"STAGATE"
"1081","sim121",9,0.495108164397229,"scSpace"
"1082","sim121",9,0.392449427150991,"louvain"
"1083","sim121",9,0.3910971820219,"kmeans"
"1084","sim121",9,0.000264718963617401,"hclust"
"1085","sim121",9,0.0569832030863492,"scCoGAPS"
"1086","sim121",9,0.0611193513184444,"DR.SC"
"1087","sim121",9,0.0515867110377144,"BayesSpace"
"1088","sim121",9,0.019456080055044,"SpaGCN"
"1089","sim121",9,0.181542599870997,"STAGATE"
"1090","sim122",9,0.287015609302942,"scSpace"
"1091","sim122",9,0.132929284053157,"louvain"
"1092","sim122",9,0.145160695912624,"kmeans"
"1093","sim122",9,-0.0014835611289491,"hclust"
"1094","sim122",9,0.008565174768713,"scCoGAPS"
"1095","sim122",9,0.00644128553225431,"DR.SC"
"1096","sim122",9,0.00791481860606753,"BayesSpace"
"1097","sim122",9,0.00884886992712048,"SpaGCN"
"1098","sim122",9,0.0802500659397395,"STAGATE"
"1099","sim123",9,0.364136267694364,"scSpace"
"1100","sim123",9,0.165751175692198,"louvain"
"1101","sim123",9,0.196175828799309,"kmeans"
"1102","sim123",9,0.0111092646268105,"hclust"
"1103","sim123",9,-0.000761648107489749,"scCoGAPS"
"1104","sim123",9,0.0596349597918756,"DR.SC"
"1105","sim123",9,0.0364394816413639,"BayesSpace"
"1106","sim123",9,0.0062806925875566,"SpaGCN"
"1107","sim123",9,0.184295208229117,"STAGATE"
"1108","sim124",9,0.576318764457462,"scSpace"
"1109","sim124",9,0.491303331339236,"louvain"
